0,1
-1.9063858,0.24924675
0.962991,-0.5531205
1.6526302,0.8600801
0.9979838,0.061369617
1.0266365,0.47608516
0.8303714,-1.4356785
-2.1838205,0.40236476
0.9289353,-1.6475134
-1.2242845,0.08961932
-1.537006,0.14779104
1.2752894,-0.56585926
-1.3474151,0.12124989
-2.031874,0.3012445
-2.4153748,0.41329983
-2.599821,0.4829632
-2.1720543,0.33081022
1.5939399,3.5121956
1.7552072,-0.7442671
1.5786065,-2.6462784
0.5924199,-0.7083748
1.545921,0.5130583
1.3642195,2.9680629
0.8981792,-1.0284338
-0.06219135,-0.97521514
1.0689157,-1.650696
1.3908669,0.11208894
0.840956,-0.6180428
1.0310763,-1.81953
0.9408564,-1.3397173
0.8668812,-1.4509307
-2.622559,0.50123084
2.2950714,1.2892091
0.8507846,-1.3569467
0.5868295,-0.71703887
0.5947338,-0.17827053
0.82627225,-1.3781796
0.19015758,-0.46769845
1.2406507,-1.9540077
1.6236168,4.335351
1.4802991,-2.3023398
1.0900452,-1.7736689
-2.7887096,0.48273766
-2.5717905,0.4023137
-3.156036,0.5403508
-1.761271,0.22034901
0.8919467,-1.4486673
-2.4649131,0.4437794
1.4352353,0.019952208
0.90871394,-0.48603275
1.2049346,-0.3814139
1.0857655,0.7269725
1.3548234,0.79188216
-3.168143,0.5690407
0.90490896,-1.5595257
1.1495596,-1.1462958
1.1799786,-0.6532252
0.9406763,-0.24208184
0.7633594,-0.45828754
2.1043353,1.6078033
1.107461,1.2639875
-1.4745154,0.14607409
0.8341871,-0.49421766
-2.0365698,0.35961425
-2.3600109,0.4499471
0.99888414,-0.015312739
1.4920552,-2.5644333
1.3569231,-0.7200054
0.9396869,0.009448933
1.0168881,-1.7088214
2.6665864,6.6474624
0.9530295,-0.3923726
1.8846623,5.091289
0.8610445,-0.31808946
1.0515056,0.6594384
2.08175,5.5835576
1.3453209,-0.8175234
0.96495414,-0.25450608
1.273578,-1.372898
1.6064613,4.1491547
-1.9416803,0.2618163
1.5377707,3.8743272
0.98869336,0.6960448
-1.5349001,0.15542962
-4.0921345,0.7205602
-1.7111486,0.21458717
-2.7150655,0.46388006
1.6630584,4.4520326
-4.6175256,0.84729105
-1.7038885,0.20826608
-2.3484097,0.3798291
-2.2059531,0.32557234
1.2570413,0.81480783
0.6584187,-0.85784924
-3.2523851,0.5078478
1.4844038,0.20608902
0.9890915,-1.4432688
0.69344354,-0.34810385
1.7373943,4.655284
2.0409887,3.737739
0.13895622,-2.0384247
0.4771782,-1.156811
0.93967557,-0.12752925
1.5918503,4.031553
1.7018958,4.4716773
0.7470575,-1.0265259
-0.30451256,-0.8879403
1.9268446,4.8145394
-2.4259133,0.3880845
-3.5638545,0.59442985
-0.15327768,-0.94369185
-0.47276613,-0.9398605
-2.584503,0.4102839
0.978127,-1.4644355
1.6214588,0.3917094
2.2666152,1.1645212
1.3359627,3.2441409
-1.2874486,0.09824814
0.98706347,-1.6290843
0.646522,-0.7475146
-2.301542,0.42090282
-2.2580862,0.40049398
-2.2917306,0.39713183
-2.1910613,0.30907726
0.87391263,-1.2686824
0.8371092,-1.4546291
0.807062,-1.3232896
-2.1734376,0.39400214
0.808394,-0.19928883
1.0330595,-1.2322838
1.462302,3.641532
-0.36207914,-0.93183595
-4.8762074,0.9177805
-2.2386067,0.4112115
-2.8935823,0.48702347
0.7182957,-0.9778306
1.0492846,-1.8342919
-1.6074905,0.18657279
2.4669454,6.227043
-2.6050968,0.48576206
1.1727237,-2.0263247
0.8213405,-1.162753
-2.7987418,0.45754415
-3.4081519,0.545942
1.7034761,4.136937
-0.18428606,-1.1702874
-2.5090544,0.44865197
1.4235082,3.7067876
0.9007569,-1.496721
-0.8894812,-1.1990279
0.9779498,-0.53995603
-2.1665823,0.26358604
1.3993675,2.2932937
-0.6688618,-1.1809028
-2.0426435,0.34458867
2.0855618,-1.1588231
-2.1759503,0.38491586
0.38792643,-1.1881939
1.4097475,-1.958219
-2.5609167,0.31229523
1.3269196,-2.16808
1.4708567,1.3270264
-0.42415294,-1.0687561
-2.2398884,0.3971788
1.5048444,4.1027107
1.0610641,-0.39884582
0.34649393,-0.81143963
0.51852983,-0.7674524
-3.2981653,0.5369862
0.9636049,-1.3437712
0.8440389,-1.4523034
1.6682203,4.4639626
1.0373207,-0.61680275
-1.9785534,0.17515053
-1.5911193,0.14314984
1.5252234,3.6981823
-2.3960433,0.41201845
1.1994755,-0.6787919
-1.830414,0.267619
-0.33193657,-0.854697
1.5432692,-2.5776381
0.9765076,-0.42212465
0.9819434,-1.2251785
-1.0077074,-0.33534506
0.8578798,-1.1699713
0.7806536,-1.0514207
0.798399,-1.2572228
1.310189,0.71972066
1.203603,-0.59026146
1.2815431,-2.0816357
-3.031859,0.53988516
1.017771,-0.066022314
1.009727,-0.48650965
-2.134191,0.27062395
-0.7167381,-1.0899109
0.84034187,-1.322744
1.4351938,3.6352854
2.0694268,5.4132576
1.2107902,-2.1781347
-1.9784693,0.29059628
0.85364753,-1.2106942
1.2832826,-0.07446056
-2.1359885,0.3816511
1.8655541,-0.636419
2.098157,-3.4654675
0.84166646,-1.1934222
0.8890061,-1.5238082
0.9059623,-0.5391223
0.8114868,-0.3077354
-3.817348,0.5394002
1.62025,3.9920557
-2.7289941,0.50169337
1.005521,0.60672003
0.61371535,-1.1922239
-1.7364155,0.20072646
0.6375659,-1.0822865
0.92135996,0.15833299
0.16830361,-1.8266376
-2.2622151,0.354547
0.8019806,-1.4618474
1.744788,-0.77528054
0.32683513,-1.2035424
-2.429285,0.40246958
1.5029157,0.38396752
1.1812546,0.8294328
-2.5680258,0.32436126
1.4601103,-0.6316573
0.08343352,-1.0186313
-2.1959457,0.30211428
1.1082098,-1.712686
-2.3236659,0.4262997
-1.9073372,0.30625042
1.4358037,-2.4534028
1.3771605,-0.30346438
0.38784847,-1.7665676
1.2312784,-2.1575432
0.7312952,-1.0606685
-2.0334282,-1.2843715
1.0805538,-0.6784905
0.8371794,-1.4309914
0.9119393,-1.2281655
1.376989,-1.970831
1.0538085,-1.8517832
0.9787767,-1.6539859
1.4224194,0.33548644
-1.7852983,0.2522807
1.0197474,-0.26099163
-1.7016723,0.21646658
1.078956,1.1869199
1.0367595,0.5943042
-2.4987435,0.40251422
1.2938318,1.4766828
0.7869167,0.25450262
0.75539035,-0.82073045
0.8476704,-1.4161301
0.6046141,-1.1997935
1.132947,-1.5764943
0.8912956,-0.37021565
-3.3568754,0.57786363
-2.0115643,0.31502298
1.0724369,1.2529129
1.2163014,-1.7539648
1.1148335,-0.7673674
1.410439,-2.2408853
1.5555464,-2.6634078
1.6305635,-2.7648897
0.0616418,-2.1538181
1.1679461,-2.06302
-2.1480072,0.26930812
1.28092,0.24426433
0.97245693,-1.2988424
-2.7993126,0.4896424
0.88312554,-1.3249632
1.1066563,-0.5857898
0.8693868,-1.4832941
-1.3105415,0.04249612
-4.29426,0.72260994
1.6781591,-2.821687
0.8601266,0.28718594
1.404189,3.5020576
-2.315496,0.43205002
-0.067498185,-0.37206623
0.9488897,-1.5966414
-2.1099825,0.33808595
1.623768,4.289018
-1.9387916,0.2771568
1.9932864,5.478286
1.3264315,3.0325396
0.9601104,-0.48842326
-2.140618,0.36892653
1.1882576,-2.4182673
0.91988266,-1.5974091
0.89728487,-1.4183136
0.71807176,-0.27631676
0.6802236,-0.9178444
-3.1589837,0.5483552
-2.2859142,0.3412778
0.6092951,-0.82028806
0.8534054,-1.4816471
1.6604755,4.417658
-1.7617238,0.23522723
-2.0261116,0.3302477
0.84882486,-1.4771326
0.8628981,-0.6135776
-1.5550814,0.1493272
1.3940812,-0.67046547
1.6098707,3.7595747
1.2755547,-2.1865137
2.2938309,6.3551183
1.9650193,5.1787634
1.2582228,-2.080407
-3.43716,0.62367797
0.8958186,-1.6039467
0.9294217,-1.6593195
1.1707245,-0.40014905
0.85208124,-1.392876
1.230533,-0.45036873
0.8374116,-0.81309
-2.056878,0.34914917
0.88587356,-0.8980795
-3.8084266,0.69500285
-2.3452291,0.42086595
1.4843646,-0.41788295
-0.3796257,-0.752566
1.0977454,0.45956597
1.2764554,-0.9459405
0.85606664,-0.23398222
1.0164362,0.6590526
0.80248207,0.26652738
0.876581,-1.4850093
0.9535767,-0.52071804
1.6598126,4.4174166
0.96595055,-0.49884686
1.429085,0.7885573
0.90266657,-1.3369541
1.5288491,0.2089191
-1.9680014,0.2506364
1.4843321,2.4779189
-3.1351871,0.5065714
0.9745322,-0.3999204
0.03817811,-0.052609995
-2.2683415,0.4098034
-2.6172771,0.47116205
-0.9329376,-0.7743749
-1.9925866,0.33618122
1.7137517,-2.349567
-1.3735071,0.13407241
0.98455465,-0.9037634
1.027035,-0.2463751
0.80720145,-1.1227995
-3.264374,0.5873751
