0,1,label
0.8456847,5.4813786,#53D385
1.6127591,7.231644,#33A9CE
4.0465364,1.5868273,#FF88AD
4.445597,1.3511319,#9440F3
4.463746,1.3617842,#9440F3
4.4305925,1.3610944,#9440F3
3.9956255,1.4192257,#DDACC9
4.5055304,1.3850406,#6C00BF
1.654055,7.2215853,#0094C2
1.8017985,6.9824295,#ADE6A6
4.4295683,1.3455344,#9440F3
3.671264,0.98402447,#FFA388
1.792141,6.964128,#82AD7D
4.449647,1.3534143,#9440F3
4.5449266,1.4160547,#6C00BF
4.4327974,1.3440938,#9440F3
1.6063796,0.8955356,#D6C300
4.781326,2.138736,#9189FF
1.8954426,0.5511596,#804811
3.6274588,0.95135546,#FFA388
4.4322596,1.3452494,#9440F3
3.654866,0.9585276,#FFA388
4.4324555,1.3444229,#9440F3
1.300015,0.72170734,#BF9F00
4.4579444,1.3569591,#9440F3
4.437115,1.3427691,#9440F3
1.544563,0.96168846,#CC6D3D
2.434432,0.21615762,#D6221D
1.568571,0.95427114,#CC6D3D
1.4661555,0.8878525,#806B19
1.3174376,0.8582187,#D9C566
1.1787422,0.8865135,#FFB307
1.6512147,0.7234572,#FF9F2C
0.95218,0.7100855,#FFFF00
1.6579281,0.72530675,#FF9F2C
1.7898786,0.8488902,#BF480D
1.610571,0.9094227,#D6C300
1.4748554,0.9091579,#CC6D3D
1.607938,0.8416708,#FF9F2C
1.5512577,0.9876149,#CC6D3D
1.6721518,0.72726095,#FF9F2C
1.6501844,0.7293071,#FF9F2C
1.4878505,0.48309037,#B95541
1.7000659,0.7006169,#FF9F2C
1.3198181,0.91738635,#D9C566
1.696181,0.70308405,#FF9F2C
1.7210257,0.7012613,#FF9F2C
1.717583,0.69909346,#FF9F2C
1.6057867,0.73454064,#FF9F2C
1.3978993,0.5695473,#B95541
1.4983939,0.798502,#FF9F2C
1.6333698,0.89637035,#D6C300
1.6289799,0.9492867,#CC6D3D
1.7422669,0.55137885,#FFBB33
1.5183835,0.7756544,#FF9F2C
1.7085905,0.70318156,#FF9F2C
1.6574619,1.0301795,#FFDF11
1.4229056,0.52677566,#B95541
1.3499023,0.8381995,#FFB307
1.2307216,0.891197,#FFB307
1.4092169,0.8875232,#806B19
1.5175272,0.94151014,#CC6D3D
1.3311979,0.88798326,#FF9F2C
1.5158398,0.9724879,#CC6D3D
1.2543467,0.88676494,#D9C566
1.5459065,0.9554939,#CC6D3D
0.9617865,0.7001735,#FFFF00
1.7150686,0.7122671,#FF9F2C
1.654272,0.72841495,#FF9F2C
1.8934926,1.0469818,#802600
1.4549624,0.818947,#FF9F2C
2.3091567,0.64447814,#ED4C50
1.7374307,0.58191204,#FFBB33
1.6827883,0.72000694,#FF9F2C
1.6507052,0.75148064,#FF9F2C
1.7429659,0.7272352,#FF8011
1.5235451,0.96840155,#BF8219
1.9012308,0.9096639,#994C00
0.98582315,0.7007199,#FFFF00
1.5052952,0.550686,#C77767
1.6154525,0.55789286,#C77767
2.18015,0.61326605,#FF2F7E
1.7133842,0.7208529,#FF9F2C
1.3559146,0.5900726,#C11331
1.5187802,0.50563186,#C77767
1.9680231,0.9638181,#994C00
1.2661384,0.8678152,#FFB307
1.4914888,0.48130998,#C77767
1.5404192,0.7406077,#FF9F2C
2.026209,0.8005476,#A81111
1.3679044,0.6384688,#C11331
1.4812442,0.89319867,#D6C300
1.6538109,0.73216045,#FF9F2C
1.5374557,0.9415597,#CC6D3D
1.4743931,0.7537049,#FFB307
0.96595085,0.70510817,#FFFF00
1.5225364,0.93471587,#CC6D3D
1.6590326,0.9352693,#CC6D3D
1.6211505,0.9191763,#D6C300
1.3591774,0.8265524,#FFB307
1.2417883,0.7712733,#BF9F00
1.3883668,0.65796125,#B95541
1.6560013,0.7063466,#FF9F2C
1.3871367,0.8060301,#806B19
1.7074533,0.700201,#FF9F2C
0.980882,0.70645106,#FFFF00
1.5513601,0.959992,#CC6D3D
1.5334662,0.9582089,#CC6D3D
1.5402982,0.9447514,#CC6D3D
1.581243,0.99328554,#CC6D3D
1.8116757,0.89148426,#BF480D
1.532493,0.969144,#CC6D3D
1.811677,0.9005373,#BF480D
1.7870685,0.90398973,#BF480D
1.4946822,0.99735504,#CC6D3D
1.6067578,0.9776815,#CC6D3D
1.722785,0.9192006,#CC6D3D
1.7961141,0.91110975,#804811
1.7947022,0.9031442,#BF480D
1.8364015,0.86927056,#804811
1.5964614,0.9473782,#CC6D3D
1.5699645,0.9545371,#CC6D3D
1.5454504,0.9913284,#CC6D3D
1.5657156,0.97563016,#BF480D
1.8063093,0.8941023,#804811
1.7614815,6.9879184,#B8FFCA
1.503177,0.9467091,#CC6D3D
1.769077,0.9128949,#BF480D
1.527146,0.9865414,#CC6D3D
1.512175,0.9349808,#CC6D3D
1.8403891,0.8563249,#BF480D
1.5345362,1.0013067,#CC6D3D
1.8225713,0.88325906,#BF480D
1.7168064,0.9314997,#CC6D3D
1.4878625,0.93163085,#CC6D3D
1.5758387,0.9418402,#CC6D3D
1.783771,0.8996853,#BF480D
1.556948,0.94930166,#CC6D3D
1.7144966,0.9216966,#BF480D
1.7630098,0.91165704,#BF480D
1.8706717,0.8093114,#804811
1.8043985,0.90036315,#BF480D
1.563874,0.94766796,#CC6D3D
1.5527829,0.9432932,#CC6D3D
1.403213,0.7378596,#806B19
1.6601741,1.0303391,#FFDF11
1.477906,0.9265809,#CC6D3D
0.9731558,0.70115733,#FFFF00
1.5188745,0.73829544,#FF9F2C
1.5442494,0.72951007,#FF9F2C
1.7973793,0.89956814,#804811
1.3864956,0.5176501,#B95541
1.4875355,0.7417818,#FF9F2C
1.3029068,0.74828017,#806B19
1.5320818,0.9547115,#CC6D3D
1.496713,0.74837613,#FFB307
1.3639739,0.76054114,#806B19
1.3237566,0.87215763,#D9C566
1.2327243,0.7635601,#BF9F00
1.5120612,0.9380973,#CC6D3D
1.3619361,0.5837466,#C11331
1.7410729,1.0528297,#BF8219
1.6162347,0.7336855,#FF9F2C
1.6396571,0.87106633,#D6C300
1.6877735,0.7229914,#FF9F2C
1.659193,0.7193787,#FF9F2C
1.1784378,0.7945806,#BF9F00
1.5257248,0.5423484,#C77767
1.3439463,0.7944958,#BF9F00
1.3615673,0.6203318,#C11331
1.7271616,0.6964014,#FF9F2C
1.7281868,0.70476073,#FF9F2C
1.3595408,0.5844056,#C11331
1.369885,0.6147326,#C11331
1.9644513,0.95570344,#994C00
1.9469684,0.976497,#802600
1.6751504,0.73442477,#FF9F2C
1.7109265,0.7064615,#FF9F2C
1.7672843,0.73522025,#FF8011
1.4800689,0.92149997,#CC6D3D
1.5071217,0.75751585,#FF9F2C
1.3361434,0.8788712,#FF9F2C
5.01146,1.6410265,#CA66FF
5.4586163,2.0372603,#882E81
4.9576516,2.5509152,#FF00FF
4.8643975,2.5696576,#FF00FF
5.445964,1.9725041,#AD589A
4.9305205,2.4126298,#9FAAFF
5.4077344,2.0724282,#882E81
5.2098627,1.8406897,#FF4DC1
5.1222,1.8866353,#BD3D9A
5.0221963,1.6441324,#CA66FF
5.431608,2.0493746,#AD589A
5.4817653,2.0475044,#AD589A
5.468604,2.044385,#AD589A
5.4773955,2.031413,#AD589A
5.3152704,1.9680233,#FF00B3
5.3956175,1.9036232,#AD589A
5.0801587,1.974219,#BD3D9A
5.1474147,2.2856767,#B3128A
5.4904537,2.0980487,#882E81
4.8019934,1.9283533,#BD3D9A
4.894827,2.1570656,#533691
4.9198112,2.5312493,#FF00FF
5.43893,2.004162,#AD589A
4.7684045,2.3050733,#9FAAFF
4.712273,1.9648579,#9189FF
4.8711324,2.268654,#533691
4.8998046,2.5018425,#FF00FF
4.910022,2.3315864,#756FB3
4.8857627,2.480054,#FF00FF
4.9028115,2.1870983,#533691
5.2225537,1.7570153,#882E81
4.938798,2.5695403,#FF00FF
5.4355593,2.0559537,#882E81
5.4322305,2.0188503,#AD589A
5.134608,2.2767684,#B3128A
4.927249,2.564865,#FF00FF
4.848254,2.1478012,#9189FF
4.936027,2.507734,#FF00FF
5.4612327,2.083764,#882E81
5.2224603,1.893088,#FF4DC1
5.389114,2.098335,#FF00B3
5.12097,2.2926803,#B3128A
5.2298117,2.207388,#B3128A
5.2956657,2.078693,#AD589A
4.707854,1.5462674,#9900B3
5.4413533,2.0338366,#882E81
4.9312425,2.524217,#AF00E6
4.9928446,1.6147965,#AC3491
4.829305,2.1953077,#FF00B3
5.2040744,2.278191,#FF00B3
5.0179048,1.6431761,#CA66FF
5.0570207,2.442062,#AF00E6
5.1368456,2.2331936,#B3128A
5.167378,2.27878,#B3128A
