0,1,label
0.59361607,3.1651578,#53D385
0.7753644,4.8107424,#33A9CE
5.225024,2.0081344,#FF88AD
5.6836157,2.0279944,#9440F3
5.7076244,2.0456486,#9440F3
5.661739,2.031769,#9440F3
5.200996,1.8767,#DDACC9
5.755191,2.0881095,#6C00BF
0.80896586,4.819741,#0094C2
1.023864,4.7176814,#ADE6A6
5.6684103,2.0178747,#9440F3
5.0919952,1.4002391,#FFA388
1.0034875,4.7026057,#82AD7D
5.68984,2.0302799,#9440F3
5.777019,2.1122484,#6C00BF
5.670713,2.0164785,#9440F3
3.0047843,0.48074612,#D6C300
5.7315254,2.8484044,#9189FF
3.407159,0.36778843,#804811
5.051625,1.3685682,#FFA388
5.6672773,2.0184045,#9440F3
5.089116,1.3734571,#FFA388
5.671535,2.0179873,#9440F3
2.6614723,0.32026547,#BF9F00
5.707016,2.0457227,#9440F3
5.6701727,2.0146747,#9440F3
2.7994618,0.51238036,#CC6D3D
4.083377,0.34698424,#D6221D
2.8240263,0.51462084,#CC6D3D
2.7411475,0.44881502,#806B19
2.772252,0.23049833,#D9C566
2.5786712,0.2686616,#FFB307
3.0963404,0.32093227,#FF9F2C
2.399869,0.060884383,#FFFF00
3.0984697,0.3267861,#FF9F2C
3.1269202,0.5119882,#BF480D
2.9883149,0.49627662,#D6C300
2.7502782,0.44983014,#CC6D3D
3.0269406,0.42447487,#FF9F2C
2.7922344,0.52455497,#CC6D3D
3.1190107,0.33946648,#FF9F2C
3.1006024,0.32724667,#FF9F2C
2.987799,0.11777213,#B95541
3.1508443,0.33938828,#FF9F2C
2.7147102,0.3317221,#D9C566
3.146092,0.33533227,#FF9F2C
3.15382,0.34425375,#FF9F2C
3.1563542,0.34888914,#FF9F2C
3.0554328,0.3095671,#FF9F2C
2.7883248,0.17069831,#B95541
2.9889944,0.31544608,#FF9F2C
3.0158706,0.49865505,#D6C300
2.8794968,0.52873635,#CC6D3D
3.2635858,0.30613726,#FFBB33
2.9681375,0.2533508,#FF9F2C
3.1533065,0.34219137,#FF9F2C
2.9438584,0.5944875,#FFDF11
2.8966584,0.12756173,#B95541
2.7834375,0.17702958,#FFB307
2.6288097,0.28684947,#FFB307
2.705379,0.43058085,#806B19
